t,step,drone_x,drone_y,drone_z,dog0_x,dog0_y,dog0_z,dog1_x,dog1_y,dog1_z,target_x,target_y,target_z
67.3497,1347,5.1014,10.2023,3.0033,7.2967,8.4616,0.3527,6.1137,8.5773,0.3557,2.6503,10.0000,3.0000
67.3997,1348,5.0281,10.2028,3.0033,7.2827,8.4822,0.3503,6.1013,8.5971,0.3566,2.6003,10.0000,3.0000
67.4497,1349,5.0281,10.2028,3.0033,7.2827,8.4822,0.3503,6.1013,8.5971,0.3566,2.5503,10.0000,3.0000
67.4997,1350,4.9548,10.2033,3.0033,7.2680,8.5019,0.3481,6.0885,8.6168,0.3578,2.5003,10.0000,3.0000
67.5498,1351,4.9548,10.2033,3.0033,7.2680,8.5019,0.3481,6.0885,8.6168,0.3578,2.4502,10.0000,3.0000
67.5998,1352,4.8814,10.2037,3.0033,7.2528,8.5212,0.3465,6.0751,8.6364,0.3586,2.4002,10.0000,3.0000
67.6498,1353,4.8814,10.2037,3.0033,7.2528,8.5212,0.3465,6.0751,8.6364,0.3586,2.3502,10.0000,3.0000
67.6997,1354,4.8081,10.2041,3.0033,7.2372,8.5404,0.3450,6.0605,8.6558,0.3594,2.3003,10.0000,3.0000
67.7497,1355,4.7348,10.2045,3.0033,7.2210,8.5594,0.3438,6.0448,8.6749,0.3604,2.2503,10.0000,3.0000
67.7997,1356,4.7348,10.2045,3.0033,7.2210,8.5594,0.3438,6.0448,8.6749,0.3604,2.2003,10.0000,3.0000
67.8497,1357,4.6614,10.2048,3.0033,7.2042,8.5779,0.3430,6.0279,8.6930,0.3618,2.1503,10.0000,3.0000
67.8997,1358,4.6614,10.2048,3.0033,7.2042,8.5779,0.3430,6.0279,8.6930,0.3618,2.1003,10.0000,3.0000
67.9498,1359,4.5881,10.2051,3.0033,7.1867,8.5959,0.3420,6.0106,8.7103,0.3625,2.0502,10.0000,3.0000
67.9996,1360,4.5148,10.2053,3.0033,7.1681,8.6138,0.3406,5.9930,8.7266,0.3630,2.0004,10.0000,3.0000
68.0497,1361,4.5148,10.2053,3.0033,7.1681,8.6138,0.3406,5.9930,8.7266,0.3630,1.9503,10.0000,3.0000
68.0997,1362,4.4414,10.2056,3.0033,7.1481,8.6317,0.3394,5.9751,8.7419,0.3635,1.9003,10.0000,3.0000
68.1498,1363,4.4414,10.2056,3.0033,7.1481,8.6317,0.3394,5.9751,8.7419,0.3635,1.8502,10.0000,3.0000
68.1997,1364,4.3681,10.2058,3.0033,7.1266,8.6493,0.3388,5.9563,8.7567,0.3637,1.8003,10.0000,3.0000
68.2497,1365,4.3681,10.2058,3.0033,7.1266,8.6493,0.3388,5.9563,8.7567,0.3637,1.7503,10.0000,3.0000
68.2997,1366,4.2948,10.2059,3.0033,7.1045,8.6655,0.3394,5.9362,8.7714,0.3635,1.7003,10.0000,3.0000
68.3497,1367,4.2948,10.2059,3.0033,7.1045,8.6655,0.3394,5.9362,8.7714,0.3635,1.6503,10.0000,3.0000
68.3997,1368,4.2214,10.2061,3.0033,7.0826,8.6807,0.3404,5.9145,8.7864,0.3627,1.6003,10.0000,3.0000
68.4498,1369,4.1481,10.2062,3.0033,7.0612,8.6952,0.3410,5.8915,8.8015,0.3610,1.5502,10.0000,3.0000
68.4998,1370,4.1481,10.2062,3.0033,7.0612,8.6952,0.3410,5.8915,8.8015,0.3610,1.5002,10.0000,3.0000
68.5497,1371,4.0748,10.2063,3.0033,7.0399,8.7095,0.3415,5.8680,8.8160,0.3596,1.4503,10.0000,3.0000
68.5997,1372,4.0748,10.2063,3.0033,7.0399,8.7095,0.3415,5.8680,8.8160,0.3596,1.4003,10.0000,3.0000
68.6497,1373,4.0014,10.2064,3.0033,7.0184,8.7237,0.3418,5.8450,8.8294,0.3593,1.3503,10.0000,3.0000
68.6997,1374,4.0014,10.2064,3.0033,7.0184,8.7237,0.3418,5.8450,8.8294,0.3593,1.3003,10.0000,3.0000
68.7497,1375,3.9281,10.2064,3.0032,6.9961,8.7377,0.3424,5.8224,8.8421,0.3595,1.2503,10.0000,3.0000
68.7997,1376,3.8548,10.2065,3.0032,6.9728,8.7513,0.3435,5.7998,8.8543,0.3601,1.2003,10.0000,3.0000
68.8497,1377,3.8548,10.2065,3.0032,6.9728,8.7513,0.3435,5.7998,8.8543,0.3601,1.1503,10.0000,3.0000
68.8998,1378,3.7814,10.2065,3.0032,6.9483,8.7650,0.3453,5.7775,8.8663,0.3610,1.1002,10.0000,3.0000
68.9497,1379,3.7814,10.2065,3.0032,6.9483,8.7650,0.3453,5.7775,8.8663,0.3610,1.0503,10.0000,3.0000
68.9997,1380,3.7081,10.2065,3.0032,6.9227,8.7785,0.3478,5.7552,8.8781,0.3619,1.0003,10.0000,3.0000
69.0497,1381,3.7081,10.2065,3.0032,6.9227,8.7785,0.3478,5.7552,8.8781,0.3619,0.9503,10.0000,3.0000
69.0997,1382,3.6348,10.2065,3.0032,6.8964,8.7919,0.3508,5.7329,8.8896,0.3626,0.9003,10.0000,3.0000
69.1497,1383,3.6348,10.2065,3.0032,6.8964,8.7919,0.3508,5.7329,8.8896,0.3626,0.8503,10.0000,3.0000
69.1998,1384,3.5614,10.2065,3.0032,6.8700,8.8050,0.3530,5.7101,8.9013,0.3629,0.8002,10.0000,3.0000
69.2497,1385,3.4881,10.2064,3.0032,6.8439,8.8179,0.3553,5.6864,8.9132,0.3629,0.7503,10.0000,3.0000
69.2999,1386,3.4881,10.2064,3.0032,6.8439,8.8179,0.3553,5.6864,8.9132,0.3629,0.7001,10.0000,3.0000
69.3497,1387,3.4148,10.2064,3.0032,6.8181,8.8306,0.3575,5.6613,8.9252,0.3627,0.6503,10.0000,3.0000
69.3997,1388,3.4148,10.2064,3.0032,6.8181,8.8306,0.3575,5.6613,8.9252,0.3627,0.6003,10.0000,3.0000
69.4497,1389,3.3414,10.2063,3.0032,6.7928,8.8430,0.3589,5.6359,8.9366,0.3629,0.5503,10.0000,3.0000
69.4997,1390,3.3414,10.2063,3.0032,6.7928,8.8430,0.3589,5.6359,8.9366,0.3629,0.5003,10.0000,3.0000
69.5497,1391,3.2681,10.2062,3.0032,6.7677,8.8552,0.3596,5.6112,8.9471,0.3625,0.4503,10.0000,3.0000
69.5997,1392,3.2681,10.2062,3.0032,6.7677,8.8552,0.3596,5.6112,8.9471,0.3625,0.4003,10.0000,3.0000
69.6497,1393,3.1948,10.2061,3.0032,6.7424,8.8674,0.3598,5.5872,8.9569,0.3623,0.3503,10.0000,3.0000
69.6997,1394,3.1948,10.2061,3.0032,6.7424,8.8674,0.3598,5.5872,8.9569,0.3623,0.3003,10.0000,3.0000
69.7497,1395,3.1214,10.2060,3.0032,6.7163,8.8797,0.3598,5.5639,8.9665,0.3622,0.2503,10.0000,3.0000
69.7996,1396,3.0481,10.2059,3.0032,6.6891,8.8922,0.3599,5.5408,8.9760,0.3622,0.2004,10.0000,3.0000
69.8498,1397,3.0481,10.2059,3.0032,6.6891,8.8922,0.3599,5.5408,8.9760,0.3622,0.1502,10.0000,3.0000
69.8998,1398,2.9748,10.2058,3.0032,6.6614,8.9046,0.3607,5.5174,8.9854,0.3624,0.1002,10.0000,3.0000
69.9498,1399,2.9748,10.2058,3.0032,6.6614,8.9046,0.3607,5.5174,8.9854,0.3624,0.0502,10.0000,3.0000
69.9997,1400,2.9014,10.2056,3.0032,6.6341,8.9159,0.3624,5.4934,8.9945,0.3631,0.0003,10.0000,3.0000
