t,step,drone_x,drone_y,drone_z,dog0_x,dog0_y,dog0_z,dog1_x,dog1_y,dog1_z,target_x,target_y,target_z
0.0506,1,0.0000,0.0000,2.4893,1.2521,0.0005,0.4553,-1.2478,0.0005,0.4554,0.0202,0.0000,3.0000
0.0996,2,0.0000,0.0000,2.4893,1.2521,0.0005,0.4553,-1.2478,0.0005,0.4554,0.0399,0.0000,3.0000
0.1496,3,0.0001,0.0000,2.4816,1.2513,0.0006,0.4579,-1.2487,0.0006,0.4580,0.0598,0.0000,3.0000
0.1996,4,0.0001,0.0000,2.4816,1.2513,0.0006,0.4579,-1.2487,0.0006,0.4580,0.0798,0.0000,3.0000
0.2495,5,0.0006,0.0000,2.4818,1.2504,0.0013,0.4568,-1.2493,0.0007,0.4560,0.0998,0.0000,3.0000
0.3004,6,0.0018,0.0000,2.4900,1.2493,0.0021,0.4508,-1.2493,0.0006,0.4491,0.1202,0.0000,3.0000
0.3496,7,0.0018,0.0000,2.4900,1.2493,0.0021,0.4508,-1.2493,0.0006,0.4491,0.1398,0.0000,3.0000
0.3996,8,0.0039,0.0000,2.5054,1.2474,0.0029,0.4400,-1.2497,0.0005,0.4382,0.1598,0.0000,3.0000
0.4496,9,0.0039,0.0000,2.5054,1.2474,0.0029,0.4400,-1.2497,0.0005,0.4382,0.1798,0.0000,3.0000
0.4996,10,0.0070,0.0000,2.5260,1.2451,0.0035,0.4252,-1.2503,0.0003,0.4252,0.1998,0.0000,3.0000
0.5495,11,0.0070,0.0000,2.5260,1.2451,0.0035,0.4252,-1.2503,0.0003,0.4252,0.2198,0.0000,3.0000
0.5995,12,0.0112,0.0000,2.5503,1.2429,0.0037,0.4074,-1.2505,-0.0004,0.4121,0.2398,0.0000,3.0000
0.6495,13,0.0166,0.0000,2.5769,1.2399,0.0026,0.3882,-1.2498,-0.0011,0.4004,0.2598,0.0000,3.0000
0.6995,14,0.0166,0.0000,2.5769,1.2399,0.0026,0.3882,-1.2498,-0.0011,0.4004,0.2798,0.0000,3.0000
0.7495,15,0.0232,0.0000,2.6047,1.2361,0.0001,0.3684,-1.2486,-0.0013,0.3893,0.2998,0.0000,3.0000
0.7995,16,0.0232,0.0000,2.6047,1.2361,0.0001,0.3684,-1.2486,-0.0013,0.3893,0.3198,0.0000,3.0000
0.8495,17,0.0310,0.0000,2.6329,1.2315,-0.0036,0.3485,-1.2454,-0.0018,0.3814,0.3398,0.0000,3.0000
0.8995,18,0.0310,0.0000,2.6329,1.2315,-0.0036,0.3485,-1.2454,-0.0018,0.3814,0.3598,0.0000,3.0000
0.9495,19,0.0401,0.0000,2.6611,1.2256,-0.0088,0.3295,-1.2397,-0.0027,0.3789,0.3798,0.0000,3.0000
0.9995,20,0.0504,0.0000,2.6885,1.2185,-0.0133,0.3145,-1.2327,-0.0033,0.3786,0.3998,0.0000,3.0000
1.0496,21,0.0504,0.0000,2.6885,1.2185,-0.0133,0.3145,-1.2327,-0.0033,0.3786,0.4198,0.0000,3.0000
1.0996,22,0.0619,0.0000,2.7151,1.2093,-0.0152,0.3072,-1.2252,-0.0035,0.3786,0.4398,0.0000,3.0000
1.1496,23,0.0619,0.0000,2.7151,1.2093,-0.0152,0.3072,-1.2252,-0.0035,0.3786,0.4598,0.0000,3.0000
1.1995,24,0.0744,0.0000,2.7404,1.1997,-0.0146,0.3054,-1.2178,-0.0036,0.3781,0.4798,0.0000,3.0000
1.2495,25,0.0880,0.0000,2.7644,1.1901,-0.0121,0.3068,-1.2107,-0.0042,0.3761,0.4998,0.0000,3.0000
1.2995,26,0.0880,0.0000,2.7644,1.1901,-0.0121,0.3068,-1.2107,-0.0042,0.3761,0.5198,0.0000,3.0000
1.3495,27,0.1026,0.0000,2.7870,1.1806,-0.0088,0.3090,-1.2034,-0.0053,0.3735,0.5398,0.0000,3.0000
1.3994,28,0.1181,0.0000,2.8081,1.1716,-0.0049,0.3108,-1.1949,-0.0067,0.3703,0.5598,0.0000,3.0000
1.4496,29,0.1181,0.0000,2.8081,1.1716,-0.0049,0.3108,-1.1949,-0.0067,0.3703,0.5798,0.0000,3.0000
1.4998,30,0.1346,0.0000,2.8277,1.1627,-0.0008,0.3114,-1.1857,-0.0088,0.3689,0.5999,0.0000,3.0000
1.5495,31,0.1346,0.0000,2.8277,1.1627,-0.0008,0.3114,-1.1857,-0.0088,0.3689,0.6198,0.0000,3.0000
1.5996,32,0.1519,0.0000,2.8458,1.1541,0.0040,0.3106,-1.1762,-0.0111,0.3687,0.6398,0.0000,3.0000
1.6495,33,0.1519,0.0000,2.8458,1.1541,0.0040,0.3106,-1.1762,-0.0111,0.3687,0.6598,0.0000,3.0000
1.6995,34,0.1701,0.0000,2.8625,1.1463,0.0095,0.3080,-1.1664,-0.0133,0.3684,0.6798,0.0000,3.0000
1.7496,35,0.1701,0.0000,2.8625,1.1463,0.0095,0.3080,-1.1664,-0.0133,0.3684,0.6998,0.0000,3.0000
1.7995,36,0.1892,0.0000,2.8779,1.1393,0.0156,0.3040,-1.1562,-0.0154,0.3683,0.7198,0.0000,3.0000
1.8495,37,0.2092,0.0000,2.8919,1.1330,0.0224,0.2986,-1.1458,-0.0175,0.3685,0.7398,0.0000,3.0000
1.8996,38,0.2092,0.0000,2.8919,1.1330,0.0224,0.2986,-1.1458,-0.0175,0.3685,0.7599,0.0000,3.0000
1.9496,39,0.2300,0.0000,2.9047,1.1277,0.0308,0.2952,-1.1348,-0.0194,0.3687,0.7798,0.0000,3.0000
1.9996,40,0.2300,0.0000,2.9047,1.1277,0.0308,0.2952,-1.1348,-0.0194,0.3687,0.7998,0.0000,3.0000
2.0495,41,0.2516,0.0000,2.9164,1.1232,0.0391,0.2908,-1.1230,-0.0214,0.3689,0.8198,0.0000,3.0000
2.0996,42,0.2738,0.0000,2.9270,1.1198,0.0476,0.2856,-1.1102,-0.0235,0.3694,0.8398,0.0000,3.0000
2.1496,43,0.2738,0.0000,2.9270,1.1198,0.0476,0.2856,-1.1102,-0.0235,0.3694,0.8598,0.0000,3.0000
2.1997,44,0.2966,0.0000,2.9366,1.1175,0.0563,0.2790,-1.0965,-0.0255,0.3711,0.8799,0.0000,3.0000
2.2495,45,0.3199,0.0000,2.9452,1.1163,0.0652,0.2710,-1.0818,-0.0277,0.3738,0.8998,0.0000,3.0000
2.2995,46,0.3199,0.0000,2.9452,1.1163,0.0652,0.2710,-1.0818,-0.0277,0.3738,0.9198,0.0000,3.0000
2.3496,47,0.3436,0.0000,2.9531,1.1157,0.0731,0.2643,-1.0661,-0.0298,0.3761,0.9398,0.0000,3.0000
2.3995,48,0.3679,0.0000,2.9601,1.1158,0.0797,0.2596,-1.0498,-0.0319,0.3761,0.9598,0.0000,3.0000
2.4495,49,0.3679,0.0000,2.9601,1.1158,0.0797,0.2596,-1.0498,-0.0319,0.3761,0.9798,0.0000,3.0000
2.4995,50,0.3927,0.0000,2.9665,1.1164,0.0851,0.2577,-1.0335,-0.0339,0.3754,0.9998,0.0000,3.0000
2.5495,51,0.4179,0.0000,2.9722,1.1174,0.0894,0.2593,-1.0174,-0.0358,0.3750,1.0198,0.0000,3.0000
2.5995,52,0.4179,0.0000,2.9722,1.1174,0.0894,0.2593,-1.0174,-0.0358,0.3750,1.0398,0.0000,3.0000
2.6495,53,0.4435,0.0000,2.9773,1.1187,0.0929,0.2638,-1.0013,-0.0377,0.3748,1.0598,0.0000,3.0000
2.6996,54,0.4435,0.0000,2.9773,1.1187,0.0929,0.2638,-1.0013,-0.0377,0.3748,1.0798,0.0000,3.0000
2.7496,55,0.4695,0.0000,2.9819,1.1207,0.0958,0.2699,-0.9848,-0.0395,0.3747,1.0998,0.0000,3.0000
2.7995,56,0.4958,0.0000,2.9860,1.1233,0.0979,0.2772,-0.9676,-0.0412,0.3742,1.1198,0.0000,3.0000
2.8495,57,0.4958,0.0000,2.9860,1.1233,0.0979,0.2772,-0.9676,-0.0412,0.3742,1.1398,0.0000,3.0000
2.8996,58,0.5226,0.0000,2.9896,1.1259,0.0983,0.2846,-0.9494,-0.0430,0.3736,1.1598,0.0000,3.0000
2.9495,59,0.5226,0.0000,2.9896,1.1259,0.0983,0.2846,-0.9494,-0.0430,0.3736,1.1798,0.0000,3.0000
2.9995,60,0.5496,0.0000,2.9929,1.1284,0.0975,0.2915,-0.9304,-0.0448,0.3732,1.1998,0.0000,3.0000
3.0496,61,0.5771,0.0000,2.9958,1.1305,0.0970,0.2968,-0.9108,-0.0467,0.3731,1.2198,0.0000,3.0000
3.0996,62,0.5771,0.0000,2.9958,1.1305,0.0970,0.2968,-0.9108,-0.0467,0.3731,1.2398,0.0000,3.0000
3.1496,63,0.6049,0.0000,2.9984,1.1328,0.0968,0.3007,-0.8908,-0.0486,0.3753,1.2598,0.0000,3.0000
3.1996,64,0.6329,0.0000,3.0007,1.1365,0.0965,0.3044,-0.8711,-0.0500,0.3786,1.2798,0.0000,3.0000
3.2496,65,0.6329,0.0000,3.0007,1.1365,0.0965,0.3044,-0.8711,-0.0500,0.3786,1.2998,0.0000,3.0000
3.2996,66,0.6613,0.0000,3.0027,1.1431,0.0970,0.3092,-0.8517,-0.0511,0.3813,1.3198,0.0000,3.0000
3.3496,67,0.6897,0.0000,3.0046,1.1514,0.0975,0.3136,-0.8324,-0.0521,0.3837,1.3398,0.0000,3.0000
3.3996,68,0.6897,0.0000,3.0046,1.1514,0.0975,0.3136,-0.8324,-0.0521,0.3837,1.3599,0.0000,3.0000
3.4496,69,0.7182,0.0000,3.0062,1.1603,0.0985,0.3158,-0.8129,-0.0528,0.3858,1.3798,0.0000,3.0000
3.4995,70,0.7469,0.0000,3.0076,1.1705,0.1004,0.3160,-0.7929,-0.0532,0.3877,1.3998,0.0000,3.0000
3.5496,71,0.7469,0.0000,3.0076,1.1705,0.1004,0.3160,-0.7929,-0.0532,0.3877,1.4198,0.0000,3.0000
3.5995,72,0.7759,0.0000,3.0089,1.1822,0.1029,0.3146,-0.7718,-0.0535,0.3888,1.4398,0.0000,3.0000
3.6494,73,0.7759,0.0000,3.0089,1.1947,0.1054,0.3103,-0.7718,-0.0535,0.3888,1.4598,0.0000,3.0000
3.6996,74,0.8050,-0.0000,3.0100,1.1947,0.1054,0.3103,-0.7495,-0.0537,0.3892,1.4798,0.0000,3.0000
3.7496,75,0.8342,-0.0000,3.0110,1.2078,0.1082,0.3036,-0.7264,-0.0537,0.3902,1.4998,0.0000,3.0000
3.7995,76,0.8342,-0.0000,3.0110,1.2078,0.1082,0.3036,-0.7264,-0.0537,0.3902,1.5198,0.0000,3.0000
3.8495,77,0.8636,-0.0000,3.0118,1.2221,0.1115,0.2973,-0.7025,-0.0534,0.3899,1.5398,0.0000,3.0000
3.8995,78,0.8930,-0.0000,3.0126,1.2373,0.1152,0.2937,-0.6781,-0.0528,0.3876,1.5598,0.0000,3.0000
3.9495,79,0.8930,-0.0000,3.0126,1.2373,0.1152,0.2937,-0.6781,-0.0528,0.3876,1.5798,0.0000,3.0000
3.9995,80,0.9226,-0.0000,3.0132,1.2525,0.1183,0.2916,-0.6541,-0.0520,0.3849,1.5998,0.0000,3.0000
4.0496,81,0.9523,-0.0000,3.0138,1.2683,0.1210,0.2910,-0.6302,-0.0511,0.3825,1.6198,0.0000,3.0000
4.0996,82,0.9523,-0.0000,3.0138,1.2683,0.1210,0.2910,-0.6302,-0.0511,0.3825,1.6398,0.0000,3.0000
4.1497,83,0.9820,-0.0000,3.0143,1.2848,0.1234,0.2914,-0.6062,-0.0500,0.3803,1.6599,0.0000,3.0000
4.1995,84,0.9820,-0.0000,3.0143,1.2848,0.1234,0.2914,-0.6062,-0.0500,0.3803,1.6798,0.0000,3.0000
4.2496,85,1.0119,-0.0000,3.0148,1.3026,0.1261,0.2927,-0.5817,-0.0485,0.3782,1.6998,0.0000,3.0000
4.2995,86,1.0421,-0.0000,3.0152,1.3219,0.1290,0.2955,-0.5565,-0.0465,0.3762,1.7198,0.0000,3.0000
4.3496,87,1.0421,-0.0000,3.0152,1.3219,0.1290,0.2955,-0.5565,-0.0465,0.3762,1.7398,0.0000,3.0000
4.3995,88,1.0726,-0.0000,3.0155,1.3422,0.1319,0.3003,-0.5303,-0.0441,0.3747,1.7598,0.0000,3.0000
4.4496,89,1.0726,-0.0000,3.0155,1.3422,0.1319,0.3003,-0.5303,-0.0441,0.3747,1.7798,0.0000,3.0000
4.4995,90,1.1033,-0.0000,3.0158,1.3633,0.1350,0.3071,-0.5040,-0.0414,0.3747,1.7998,0.0000,3.0000
4.5496,91,1.1033,-0.0000,3.0158,1.3633,0.1350,0.3071,-0.5040,-0.0414,0.3747,1.8198,0.0000,3.0000
4.5996,92,1.1343,-0.0000,3.0161,1.3848,0.1386,0.3160,-0.4782,-0.0390,0.3756,1.8398,0.0000,3.0000
4.6496,93,1.1653,-0.0000,3.0163,1.4065,0.1430,0.3249,-0.4527,-0.0368,0.3764,1.8598,0.0000,3.0000
4.6995,94,1.1653,-0.0000,3.0163,1.4065,0.1430,0.3249,-0.4527,-0.0368,0.3764,1.8798,0.0000,3.0000
4.7495,95,1.1965,-0.0000,3.0165,1.4285,0.1479,0.3327,-0.4273,-0.0346,0.3773,1.8998,0.0000,3.0000
4.7996,96,1.1965,-0.0000,3.0165,1.4285,0.1479,0.3327,-0.4273,-0.0346,0.3773,1.9198,0.0000,3.0000
4.8496,97,1.2279,-0.0000,3.0166,1.4513,0.1533,0.3396,-0.4019,-0.0325,0.3779,1.9398,0.0000,3.0000
4.8995,98,1.2595,-0.0000,3.0168,1.4750,0.1592,0.3454,-0.3762,-0.0306,0.3784,1.9598,0.0000,3.0000
4.9496,99,1.2595,-0.0000,3.0168,1.4750,0.1592,0.3454,-0.3762,-0.0306,0.3784,1.9798,0.0000,3.0000
4.9996,100,1.2912,-0.0000,3.0169,1.4998,0.1652,0.3495,-0.3500,-0.0286,0.3789,1.9998,0.0000,3.0000
5.0496,101,1.2912,-0.0000,3.0169,1.4998,0.1652,0.3495,-0.3500,-0.0286,0.3789,2.0198,0.0000,3.0000
5.0997,102,1.3231,-0.0000,3.0170,1.5256,0.1717,0.3517,-0.3229,-0.0265,0.3794,2.0399,0.0000,3.0000
5.1496,103,1.3231,-0.0000,3.0170,1.5256,0.1717,0.3517,-0.3229,-0.0265,0.3794,2.0599,0.0000,3.0000
5.1996,104,1.3552,-0.0000,3.0171,1.5510,0.1783,0.3536,-0.2948,-0.0244,0.3794,2.0798,0.0000,3.0000
5.2495,105,1.3876,-0.0000,3.0171,1.5759,0.1856,0.3566,-0.2658,-0.0223,0.3791,2.0998,0.0000,3.0000
5.2996,106,1.3876,-0.0000,3.0171,1.5759,0.1856,0.3566,-0.2658,-0.0223,0.3791,2.1198,0.0000,3.0000
5.3496,107,1.4201,-0.0000,3.0172,1.6009,0.1936,0.3598,-0.2370,-0.0202,0.3775,2.1398,0.0000,3.0000
5.3996,108,1.4201,-0.0000,3.0172,1.6009,0.1936,0.3598,-0.2370,-0.0202,0.3775,2.1598,0.0000,3.0000
5.4495,109,1.4527,-0.0000,3.0172,1.6263,0.2021,0.3635,-0.2083,-0.0183,0.3750,2.1798,0.0000,3.0000
5.4995,110,1.4855,-0.0000,3.0172,1.6524,0.2113,0.3669,-0.1803,-0.0166,0.3734,2.1998,0.0000,3.0000
5.5496,111,1.4855,-0.0000,3.0172,1.6524,0.2113,0.3669,-0.1803,-0.0166,0.3734,2.2198,0.0000,3.0000
5.5996,112,1.5184,-0.0000,3.0173,1.6792,0.2213,0.3693,-0.1529,-0.0153,0.3723,2.2398,0.0000,3.0000
5.6495,113,1.5184,-0.0000,3.0173,1.6792,0.2213,0.3693,-0.1529,-0.0153,0.3723,2.2598,0.0000,3.0000
5.6995,114,1.5514,-0.0000,3.0173,1.7067,0.2317,0.3701,-0.1256,-0.0141,0.3715,2.2798,0.0000,3.0000
5.7495,115,1.5845,-0.0000,3.0173,1.7341,0.2425,0.3688,-0.0982,-0.0131,0.3709,2.2998,0.0000,3.0000
5.7996,116,1.5845,-0.0000,3.0173,1.7341,0.2425,0.3688,-0.0982,-0.0131,0.3709,2.3198,0.0000,3.0000
5.8495,117,1.6177,-0.0000,3.0173,1.7589,0.2533,0.3687,-0.0702,-0.0123,0.3703,2.3398,0.0000,3.0000
5.8995,118,1.6177,-0.0000,3.0173,1.7589,0.2533,0.3687,-0.0702,-0.0123,0.3703,2.3598,0.0000,3.0000
5.9496,119,1.6509,-0.0000,3.0173,1.7816,0.2657,0.3713,-0.0417,-0.0116,0.3699,2.3798,0.0000,3.0000
5.9995,120,1.6843,-0.0000,3.0173,1.8035,0.2792,0.3752,-0.0124,-0.0110,0.3698,2.3998,0.0000,3.0000
6.0496,121,1.6843,-0.0000,3.0173,1.8035,0.2792,0.3752,-0.0124,-0.0110,0.3698,2.4198,0.0000,3.0000
6.0995,122,1.7177,-0.0000,3.0172,1.8250,0.2932,0.3795,0.0175,-0.0107,0.3698,2.4398,0.0000,3.0000
6.1494,123,1.7511,-0.0000,3.0172,1.8465,0.3074,0.3818,0.0464,-0.0104,0.3718,2.4598,0.0000,3.0000
6.1995,124,1.7511,-0.0000,3.0172,1.8465,0.3074,0.3818,0.0464,-0.0104,0.3718,2.4798,0.0000,3.0000
6.2496,125,1.7845,-0.0000,3.0172,1.8681,0.3219,0.3820,0.0741,-0.0102,0.3748,2.4998,0.0000,3.0000
6.2995,126,1.7845,-0.0000,3.0172,1.8681,0.3219,0.3820,0.0741,-0.0102,0.3748,2.5198,0.0000,3.0000
6.3495,127,1.8179,-0.0000,3.0172,1.8898,0.3370,0.3795,0.1015,-0.0098,0.3775,2.5398,0.0000,3.0000
6.3995,128,1.8179,-0.0000,3.0172,1.9102,0.3519,0.3758,0.1015,-0.0098,0.3775,2.5598,0.0000,3.0000
6.4495,129,1.8513,-0.0000,3.0171,1.9102,0.3519,0.3758,0.1289,-0.0094,0.3799,2.5798,0.0000,3.0000
6.4995,130,1.8848,-0.0000,3.0171,1.9293,0.3675,0.3728,0.1565,-0.0090,0.3820,2.5998,0.0000,3.0000
6.5496,131,1.8848,-0.0000,3.0171,1.9293,0.3675,0.3728,0.1565,-0.0090,0.3820,2.6198,0.0000,3.0000
6.5996,132,1.9182,-0.0000,3.0171,1.9472,0.3842,0.3725,0.1845,-0.0086,0.3836,2.6398,0.0000,3.0000
6.6495,133,1.9517,-0.0000,3.0171,1.9641,0.4016,0.3732,0.2130,-0.0079,0.3851,2.6598,0.0000,3.0000
6.6996,134,1.9517,-0.0000,3.0171,1.9641,0.4016,0.3732,0.2130,-0.0079,0.3851,2.6798,0.0000,3.0000
6.7495,135,1.9853,-0.0000,3.0170,1.9801,0.4197,0.3740,0.2425,-0.0073,0.3861,2.6998,0.0000,3.0000
6.7994,136,2.0188,-0.0000,3.0170,1.9955,0.4388,0.3746,0.2729,-0.0067,0.3864,2.7198,0.0000,3.0000
6.8495,137,2.0188,-0.0000,3.0170,1.9955,0.4388,0.3746,0.2729,-0.0067,0.3864,2.7398,0.0000,3.0000
6.8995,138,2.0523,-0.0000,3.0169,2.0107,0.4591,0.3741,0.3032,-0.0061,0.3853,2.7598,0.0000,3.0000
6.9495,139,2.0523,-0.0000,3.0169,2.0255,0.4805,0.3726,0.3032,-0.0061,0.3853,2.7798,0.0000,3.0000
6.9995,140,2.0858,-0.0000,3.0169,2.0255,0.4805,0.3726,0.3332,-0.0055,0.3833,2.7998,0.0000,3.0000
7.0495,141,2.1193,-0.0000,3.0169,2.0391,0.5023,0.3716,0.3624,-0.0050,0.3821,2.8198,0.0000,3.0000
7.0996,142,2.1193,-0.0000,3.0169,2.0391,0.5023,0.3716,0.3624,-0.0050,0.3821,2.8398,0.0000,3.0000
7.1496,143,2.1528,-0.0000,3.0168,2.0513,0.5243,0.3706,0.3911,-0.0049,0.3815,2.8598,0.0000,3.0000
7.1994,144,2.1862,-0.0000,3.0168,2.0620,0.5461,0.3690,0.4197,-0.0048,0.3811,2.8798,0.0000,3.0000
7.2495,145,2.1862,-0.0000,3.0168,2.0620,0.5461,0.3690,0.4197,-0.0048,0.3811,2.8998,0.0000,3.0000
7.2996,146,2.2197,-0.0000,3.0168,2.0714,0.5674,0.3663,0.4484,-0.0049,0.3808,2.9198,0.0000,3.0000
7.3495,147,2.2197,-0.0000,3.0168,2.0714,0.5674,0.3663,0.4484,-0.0049,0.3808,2.9398,0.0000,3.0000
7.3996,148,2.2531,-0.0000,3.0167,2.0791,0.5885,0.3639,0.4774,-0.0051,0.3807,2.9598,0.0000,3.0000
7.4495,149,2.2864,-0.0000,3.0167,2.0851,0.6092,0.3625,0.5069,-0.0054,0.3808,2.9798,0.0000,3.0000
7.4995,150,2.2864,-0.0000,3.0167,2.0851,0.6092,0.3625,0.5069,-0.0054,0.3808,2.9998,0.0000,3.0000
7.5496,151,2.3196,-0.0000,3.0166,2.0899,0.6300,0.3615,0.5372,-0.0059,0.3810,3.0198,0.0000,3.0000
7.5994,152,2.3529,-0.0000,3.0166,2.0936,0.6516,0.3609,0.5676,-0.0066,0.3809,3.0398,0.0000,3.0000
7.6495,153,2.3529,-0.0000,3.0166,2.0936,0.6516,0.3609,0.5676,-0.0066,0.3809,3.0598,0.0000,3.0000
7.6996,154,2.3861,-0.0000,3.0165,2.0964,0.6742,0.3604,0.5968,-0.0074,0.3822,3.0798,0.0000,3.0000
7.7495,155,2.3861,-0.0000,3.0165,2.0964,0.6742,0.3604,0.5968,-0.0074,0.3822,3.0998,0.0000,3.0000
7.7996,156,2.4193,-0.0000,3.0165,2.0984,0.6973,0.3591,0.6251,-0.0080,0.3838,3.1198,0.0000,3.0000
7.8495,157,2.4193,-0.0000,3.0165,2.0984,0.6973,0.3591,0.6251,-0.0080,0.3838,3.1398,0.0000,3.0000
7.8996,158,2.4526,-0.0000,3.0165,2.0999,0.7207,0.3557,0.6529,-0.0085,0.3855,3.1598,0.0000,3.0000
7.9496,159,2.4860,-0.0000,3.0164,2.1004,0.7429,0.3514,0.6809,-0.0090,0.3869,3.1798,0.0000,3.0000
7.9997,160,2.4860,-0.0000,3.0164,2.1004,0.7429,0.3514,0.6809,-0.0090,0.3869,3.1999,0.0000,3.0000
8.0496,161,2.5195,-0.0000,3.0164,2.0990,0.7641,0.3490,0.7092,-0.0095,0.3877,3.2198,0.0000,3.0000
8.0995,162,2.5530,-0.0000,3.0163,2.0960,0.7849,0.3475,0.7381,-0.0099,0.3882,3.2398,0.0000,3.0000
8.1495,163,2.5530,-0.0000,3.0163,2.0960,0.7849,0.3475,0.7381,-0.0099,0.3882,3.2598,0.0000,3.0000
8.1996,164,2.5866,-0.0000,3.0163,2.0915,0.8057,0.3460,0.7677,-0.0103,0.3885,3.2798,0.0000,3.0000
8.2495,165,2.5866,-0.0000,3.0163,2.0915,0.8057,0.3460,0.7677,-0.0103,0.3885,3.2998,0.0000,3.0000
8.2995,166,2.6201,-0.0000,3.0163,2.0852,0.8261,0.3449,0.7981,-0.0106,0.3887,3.3198,0.0000,3.0000
8.3496,167,2.6536,-0.0000,3.0162,2.0775,0.8449,0.3455,0.8292,-0.0108,0.3880,3.3398,0.0000,3.0000
8.3996,168,2.6536,-0.0000,3.0162,2.0775,0.8449,0.3455,0.8292,-0.0108,0.3880,3.3598,0.0000,3.0000
8.4496,169,2.6872,-0.0000,3.0162,2.0701,0.8623,0.3472,0.8599,-0.0111,0.3857,3.3798,0.0000,3.0000
8.4994,170,2.7207,-0.0000,3.0161,2.0630,0.8789,0.3496,0.8901,-0.0114,0.3834,3.3998,0.0000,3.0000
8.5496,171,2.7207,-0.0000,3.0161,2.0630,0.8789,0.3496,0.8901,-0.0114,0.3834,3.4198,0.0000,3.0000
8.5995,172,2.7542,-0.0000,3.0161,2.0559,0.8948,0.3520,0.9194,-0.0119,0.3820,3.4398,0.0000,3.0000
8.6496,173,2.7542,-0.0000,3.0161,2.0559,0.8948,0.3520,0.9194,-0.0119,0.3820,3.4598,0.0000,3.0000
8.6996,174,2.7877,-0.0000,3.0160,2.0487,0.9101,0.3535,0.9483,-0.0125,0.3811,3.4798,0.0000,3.0000
8.7495,175,2.8210,-0.0000,3.0160,2.0409,0.9251,0.3537,0.9770,-0.0131,0.3805,3.4998,0.0000,3.0000
8.7996,176,2.8210,-0.0000,3.0160,2.0409,0.9251,0.3537,0.9770,-0.0131,0.3805,3.5198,0.0000,3.0000
8.8496,177,2.8543,-0.0000,3.0160,2.0328,0.9403,0.3526,1.0058,-0.0138,0.3801,3.5398,0.0000,3.0000
8.8996,178,2.8543,-0.0000,3.0160,2.0328,0.9403,0.3526,1.0058,-0.0138,0.3801,3.5598,0.0000,3.0000
8.9496,179,2.8877,-0.0000,3.0159,2.0252,0.9555,0.3508,1.0349,-0.0147,0.3798,3.5798,0.0000,3.0000
8.9994,180,2.9211,-0.0000,3.0159,2.0193,0.9698,0.3486,1.0647,-0.0158,0.3796,3.5998,0.0000,3.0000
9.0496,181,2.9211,-0.0000,3.0159,2.0193,0.9698,0.3486,1.0647,-0.0158,0.3796,3.6198,0.0000,3.0000
9.0995,182,2.9546,-0.0000,3.0158,2.0148,0.9829,0.3478,1.0947,-0.0171,0.3793,3.6398,0.0000,3.0000
9.1495,183,2.9546,-0.0000,3.0158,2.0148,0.9829,0.3478,1.0947,-0.0171,0.3793,3.6598,0.0000,3.0000
9.1996,184,2.9880,-0.0000,3.0158,2.0118,0.9945,0.3486,1.1247,-0.0185,0.3780,3.6798,0.0000,3.0000
9.2495,185,3.0216,-0.0000,3.0158,2.0102,1.0048,0.3498,1.1540,-0.0201,0.3781,3.6998,0.0000,3.0000
9.2996,186,3.0216,-0.0000,3.0158,2.0102,1.0048,0.3498,1.1540,-0.0201,0.3781,3.7198,0.0000,3.0000
9.3496,187,3.0552,-0.0000,3.0157,2.0097,1.0139,0.3511,1.1822,-0.0216,0.3791,3.7398,0.0000,3.0000
9.3995,188,3.0889,-0.0000,3.0157,2.0101,1.0220,0.3522,1.2100,-0.0229,0.3800,3.7598,0.0000,3.0000
9.4496,189,3.0889,-0.0000,3.0157,2.0101,1.0220,0.3522,1.2100,-0.0229,0.3800,3.7798,0.0000,3.0000
9.4995,190,3.1224,-0.0000,3.0156,2.0115,1.0290,0.3531,1.2380,-0.0240,0.3806,3.7998,0.0000,3.0000
9.5496,191,3.1224,-0.0000,3.0156,2.0115,1.0290,0.3531,1.2380,-0.0240,0.3806,3.8199,0.0000,3.0000
9.5995,192,3.1560,-0.0000,3.0156,2.0138,1.0352,0.3536,1.2662,-0.0249,0.3811,3.8398,0.0000,3.0000
9.6495,193,3.1896,-0.0000,3.0156,2.0171,1.0404,0.3536,1.2949,-0.0258,0.3813,3.8598,0.0000,3.0000
9.6995,194,3.1896,-0.0000,3.0156,2.0171,1.0404,0.3536,1.2949,-0.0258,0.3813,3.8798,0.0000,3.0000
9.7495,195,3.2232,-0.0000,3.0155,2.0214,1.0448,0.3527,1.3244,-0.0268,0.3811,3.8998,0.0000,3.0000
9.7995,196,3.2232,-0.0000,3.0155,2.0214,1.0448,0.3527,1.3244,-0.0268,0.3811,3.9198,0.0000,3.0000
9.8496,197,3.2567,-0.0000,3.0155,2.0268,1.0484,0.3515,1.3548,-0.0278,0.3809,3.9398,0.0000,3.0000
9.8996,198,3.2567,-0.0000,3.0155,2.0268,1.0484,0.3515,1.3548,-0.0278,0.3809,3.9598,0.0000,3.0000
9.9497,199,3.2903,-0.0000,3.0154,2.0333,1.0512,0.3500,1.3860,-0.0287,0.3799,3.9799,0.0000,3.0000
9.9996,200,3.3238,-0.0000,3.0154,2.0408,1.0533,0.3487,1.4171,-0.0296,0.3785,3.9998,0.0000,3.0000
10.0496,201,3.3238,-0.0000,3.0154,2.0408,1.0533,0.3487,1.4171,-0.0296,0.3785,4.0198,0.0000,3.0000
