t,step,drone_x,drone_y,drone_z,dog0_x,dog0_y,dog0_z,dog1_x,dog1_y,dog1_z,target_x,target_y,target_z
2.0121,42,0.6849,0.0000,2.9194,1.2141,0.0137,0.3124,-1.0231,-0.0415,0.3611,2.0121,0.0000,3.0000
2.0539,43,0.7383,0.0000,2.9298,1.2187,0.0147,0.3069,-1.0073,-0.0446,0.3600,2.0539,0.0000,3.0000
2.0957,44,0.7383,0.0000,2.9298,1.2187,0.0147,0.3069,-1.0073,-0.0446,0.3600,2.0957,0.0000,3.0000
2.1362,45,0.7926,0.0000,2.9392,1.2237,0.0157,0.3005,-0.9902,-0.0479,0.3585,2.1362,0.0000,3.0000
2.1755,46,0.8480,0.0000,2.9477,1.2300,0.0166,0.2936,-0.9718,-0.0515,0.3586,2.1755,0.0000,3.0000
2.2148,47,0.8480,0.0000,2.9477,1.2300,0.0166,0.2936,-0.9718,-0.0515,0.3586,2.2148,0.0000,3.0000
2.2529,48,0.9043,0.0000,2.9553,1.2372,0.0183,0.2876,-0.9519,-0.0552,0.3595,2.2529,0.0000,3.0000
2.2897,49,0.9614,0.0000,2.9622,1.2443,0.0204,0.2833,-0.9312,-0.0588,0.3586,2.2897,0.0000,3.0000
2.3267,50,0.9614,0.0000,2.9622,1.2443,0.0204,0.2833,-0.9312,-0.0588,0.3586,2.3267,0.0000,3.0000
2.3624,51,1.0192,0.0000,2.9684,1.2529,0.0225,0.2819,-0.9103,-0.0623,0.3562,2.3624,0.0000,3.0000
2.3980,52,1.0192,0.0000,2.9684,1.2529,0.0225,0.2819,-0.9103,-0.0623,0.3562,2.3980,0.0000,3.0000
2.4324,53,1.0775,0.0000,2.9740,1.2631,0.0238,0.2825,-0.8897,-0.0655,0.3536,2.4324,0.0000,3.0000
2.4655,54,1.1361,0.0000,2.9790,1.2741,0.0239,0.2839,-0.8689,-0.0685,0.3514,2.4655,0.0000,3.0000
2.4987,55,1.1361,0.0000,2.9790,1.2741,0.0239,0.2839,-0.8689,-0.0685,0.3514,2.4987,0.0000,3.0000
2.5305,56,1.1947,0.0000,2.9834,1.2854,0.0228,0.2860,-0.8476,-0.0710,0.3493,2.5305,0.0000,3.0000
2.5612,57,1.2534,0.0000,2.9874,1.2972,0.0214,0.2893,-0.8257,-0.0733,0.3473,2.5612,0.0000,3.0000
2.5918,58,1.2534,0.0000,2.9874,1.2972,0.0214,0.2893,-0.8257,-0.0733,0.3473,2.5918,0.0000,3.0000
2.6213,59,1.3119,0.0000,2.9910,1.3097,0.0201,0.2937,-0.8030,-0.0753,0.3455,2.6213,0.0000,3.0000
2.6496,60,1.3703,0.0000,2.9941,1.3232,0.0195,0.3006,-0.7794,-0.0770,0.3439,2.6496,0.0000,3.0000
2.6779,61,1.3703,0.0000,2.9941,1.3232,0.0195,0.3006,-0.7794,-0.0770,0.3439,2.6779,0.0000,3.0000
2.7051,62,1.4284,0.0000,2.9969,1.3371,0.0191,0.3085,-0.7547,-0.0784,0.3426,2.7051,0.0000,3.0000
2.7312,63,1.4863,0.0000,2.9995,1.3508,0.0188,0.3153,-0.7293,-0.0796,0.3430,2.7312,0.0000,3.0000
2.7573,64,1.4863,0.0000,2.9995,1.3508,0.0188,0.3153,-0.7293,-0.0796,0.3430,2.7573,0.0000,3.0000
2.7823,65,1.5439,0.0000,3.0017,1.3658,0.0177,0.3225,-0.7041,-0.0807,0.3461,2.7823,0.0000,3.0000
2.8073,66,1.5439,0.0000,3.0017,1.3658,0.0177,0.3225,-0.7041,-0.0807,0.3461,2.8073,0.0000,3.0000
2.8323,67,1.5439,0.0000,3.0017,1.3658,0.0177,0.3225,-0.7041,-0.0807,0.3461,2.8323,0.0000,3.0000
2.8563,68,1.6012,0.0000,3.0037,1.3817,0.0163,0.3287,-0.6793,-0.0818,0.3493,2.8563,0.0000,3.0000
2.8791,69,1.6583,0.0000,3.0054,1.3975,0.0146,0.3341,-0.6543,-0.0830,0.3523,2.8791,0.0000,3.0000
2.9020,70,1.6583,0.0000,3.0054,1.3975,0.0146,0.3341,-0.6543,-0.0830,0.3523,2.9020,0.0000,3.0000
2.9238,71,1.7151,-0.0000,3.0070,1.4128,0.0152,0.3397,-0.6295,-0.0843,0.3552,2.9238,0.0000,3.0000
2.9456,72,1.7151,-0.0000,3.0070,1.4128,0.0152,0.3397,-0.6295,-0.0843,0.3552,2.9456,0.0000,3.0000
2.9663,73,1.7715,-0.0000,3.0084,1.4280,0.0189,0.3464,-0.6047,-0.0857,0.3581,2.9663,0.0000,3.0000
2.9860,74,1.8273,-0.0000,3.0096,1.4429,0.0252,0.3547,-0.5793,-0.0873,0.3607,2.9860,0.0000,3.0000
3.0058,75,1.8273,-0.0000,3.0096,1.4429,0.0252,0.3547,-0.5793,-0.0873,0.3607,3.0058,0.0000,3.0000
3.0246,76,1.8824,-0.0000,3.0106,1.4573,0.0325,0.3652,-0.5534,-0.0888,0.3631,3.0246,0.0000,3.0000
3.0423,77,1.9368,-0.0000,3.0116,1.4723,0.0401,0.3789,-0.5269,-0.0905,0.3653,3.0423,0.0000,3.0000
3.0602,78,1.9368,-0.0000,3.0116,1.4723,0.0401,0.3789,-0.5269,-0.0905,0.3653,3.0602,0.0000,3.0000
3.0771,79,1.9904,-0.0000,3.0124,1.4890,0.0467,0.3933,-0.4996,-0.0923,0.3675,3.0771,0.0000,3.0000
3.0941,80,1.9904,-0.0000,3.0124,1.4890,0.0467,0.3933,-0.4996,-0.0923,0.3675,3.0941,0.0000,3.0000
3.1102,81,2.0432,-0.0000,3.0132,1.5077,0.0528,0.4048,-0.4721,-0.0942,0.3700,3.1102,0.0000,3.0000
3.1254,82,2.0951,-0.0000,3.0138,1.5272,0.0595,0.4124,-0.4447,-0.0959,0.3715,3.1254,0.0000,3.0000
3.1407,83,2.0951,-0.0000,3.0138,1.5272,0.0595,0.4124,-0.4447,-0.0959,0.3715,3.1407,0.0000,3.0000
3.1552,84,2.1459,-0.0000,3.0144,1.5467,0.0664,0.4158,-0.4171,-0.0977,0.3713,3.1552,0.0000,3.0000
3.1689,85,2.1959,0.0000,3.0149,1.5659,0.0729,0.4148,-0.3898,-0.0994,0.3708,3.1689,0.0000,3.0000
3.1827,86,2.1959,0.0000,3.0149,1.5659,0.0729,0.4148,-0.3898,-0.0994,0.3708,3.1827,0.0000,3.0000
3.1957,87,2.2449,0.0000,3.0153,1.5848,0.0786,0.4094,-0.3629,-0.1010,0.3706,3.1957,0.0000,3.0000
3.2087,88,2.2449,0.0000,3.0153,1.5848,0.0786,0.4094,-0.3629,-0.1010,0.3706,3.2087,0.0000,3.0000
3.2210,89,2.2929,0.0000,3.0157,1.6037,0.0840,0.3999,-0.3359,-0.1024,0.3704,3.2210,0.0000,3.0000
3.2327,90,2.3399,0.0000,3.0160,1.6224,0.0893,0.3857,-0.3085,-0.1038,0.3704,3.2327,0.0000,3.0000
3.2443,91,2.3399,0.0000,3.0160,1.6224,0.0893,0.3857,-0.3085,-0.1038,0.3704,3.2443,0.0000,3.0000
3.2554,92,2.3858,0.0000,3.0163,1.6414,0.0942,0.3663,-0.2805,-0.1050,0.3704,3.2554,0.0000,3.0000
3.2665,93,2.3858,0.0000,3.0163,1.6414,0.0942,0.3663,-0.2805,-0.1050,0.3704,3.2665,0.0000,3.0000
3.2770,94,2.4307,0.0000,3.0165,1.6618,0.0981,0.3429,-0.2518,-0.1061,0.3705,3.2770,0.0000,3.0000
3.2870,95,2.4745,0.0000,3.0167,1.6844,0.1012,0.3189,-0.2224,-0.1071,0.3707,3.2870,0.0000,3.0000
3.2970,96,2.4745,0.0000,3.0167,1.6844,0.1012,0.3189,-0.2224,-0.1071,0.3707,3.2970,0.0000,3.0000
3.3066,97,2.5171,0.0000,3.0169,1.7086,0.1057,0.2955,-0.1932,-0.1082,0.3730,3.3066,0.0000,3.0000
3.3157,98,2.5587,0.0000,3.0170,1.7336,0.1127,0.2693,-0.1655,-0.1090,0.3762,3.3157,0.0000,3.0000
3.3248,99,2.5587,0.0000,3.0170,1.7336,0.1127,0.2693,-0.1655,-0.1090,0.3762,3.3248,0.0000,3.0000
3.3335,100,2.5991,0.0000,3.0172,1.7576,0.1210,0.2373,-0.1382,-0.1098,0.3792,3.3335,0.0000,3.0000
3.3418,101,2.6383,0.0000,3.0173,1.7699,0.1276,0.2173,-0.1108,-0.1103,0.3818,3.3418,0.0000,3.0000
3.3501,102,2.6383,0.0000,3.0173,1.7699,0.1276,0.2173,-0.1108,-0.1103,0.3818,3.3501,0.0000,3.0000
3.3580,103,2.6765,0.0000,3.0174,1.7694,0.1313,0.2170,-0.0833,-0.1106,0.3843,3.3580,0.0000,3.0000
3.3660,104,2.6765,0.0000,3.0174,1.7700,0.1363,0.2162,-0.0833,-0.1106,0.3843,3.3660,0.0000,3.0000
3.3736,105,2.7135,0.0000,3.0174,1.7700,0.1363,0.2162,-0.0554,-0.1110,0.3864,3.3736,0.0000,3.0000
3.3810,106,2.7494,0.0000,3.0175,1.7727,0.1404,0.2139,-0.0268,-0.1112,0.3882,3.3810,0.0000,3.0000
3.3882,107,2.7843,0.0000,3.0175,1.7765,0.1427,0.2092,0.0025,-0.1114,0.3896,3.3882,0.0000,3.0000
3.3954,108,2.7843,0.0000,3.0175,1.7765,0.1427,0.2092,0.0025,-0.1114,0.3896,3.3954,0.0000,3.0000
3.4025,109,2.8180,0.0000,3.0176,1.7794,0.1434,0.2030,0.0327,-0.1114,0.3901,3.4025,0.0000,3.0000
3.4094,110,2.8507,0.0000,3.0176,1.7807,0.1430,0.2020,0.0626,-0.1113,0.3885,3.4094,0.0000,3.0000
3.4165,111,2.8507,0.0000,3.0176,1.7807,0.1430,0.2020,0.0626,-0.1113,0.3885,3.4165,0.0000,3.0000
3.4234,112,2.8825,0.0000,3.0176,1.7821,0.1436,0.2033,0.0927,-0.1113,0.3853,3.4234,0.0000,3.0000
3.4303,113,2.8825,0.0000,3.0176,1.7821,0.1436,0.2033,0.0927,-0.1113,0.3853,3.4303,0.0000,3.0000
3.4372,114,2.9132,0.0000,3.0176,1.7823,0.1458,0.2059,0.1225,-0.1112,0.3821,3.4372,0.0000,3.0000
3.4441,115,2.9430,0.0000,3.0176,1.7823,0.1495,0.2097,0.1519,-0.1112,0.3795,3.4441,0.0000,3.0000
3.4510,116,2.9430,0.0000,3.0176,1.7823,0.1495,0.2097,0.1519,-0.1112,0.3795,3.4510,0.0000,3.0000
3.4579,117,2.9719,0.0000,3.0176,1.7812,0.1535,0.2161,0.1810,-0.1112,0.3774,3.4579,0.0000,3.0000
3.4648,118,2.9719,0.0000,3.0176,1.7796,0.1575,0.2225,0.1810,-0.1112,0.3774,3.4648,0.0000,3.0000
3.4717,119,2.9999,0.0000,3.0176,1.7796,0.1575,0.2225,0.2101,-0.1110,0.3757,3.4717,0.0000,3.0000
3.4787,120,3.0271,0.0000,3.0176,1.7796,0.1625,0.2264,0.2394,-0.1107,0.3741,3.4787,0.0000,3.0000
3.4857,121,3.0271,0.0000,3.0176,1.7796,0.1625,0.2264,0.2394,-0.1107,0.3741,3.4857,0.0000,3.0000
3.4928,122,3.0535,0.0000,3.0176,1.7820,0.1662,0.2273,0.2693,-0.1104,0.3727,3.4928,0.0000,3.0000
3.5001,123,3.0792,0.0000,3.0176,1.7849,0.1680,0.2262,0.3000,-0.1100,0.3713,3.5001,0.0000,3.0000
3.5074,124,3.0792,0.0000,3.0176,1.7849,0.1680,0.2262,0.3000,-0.1100,0.3713,3.5074,0.0000,3.0000
3.5149,125,3.1042,0.0000,3.0175,1.7873,0.1703,0.2253,0.3307,-0.1096,0.3702,3.5149,0.0000,3.0000
3.5225,126,3.1285,0.0000,3.0175,1.7904,0.1742,0.2244,0.3602,-0.1092,0.3711,3.5225,0.0000,3.0000
3.5302,127,3.1285,0.0000,3.0175,1.7904,0.1742,0.2244,0.3602,-0.1092,0.3711,3.5302,0.0000,3.0000
3.5380,128,3.1521,0.0000,3.0175,1.7948,0.1781,0.2236,0.3886,-0.1088,0.3729,3.5380,0.0000,3.0000
3.5458,129,3.1521,0.0000,3.0175,1.7948,0.1781,0.2236,0.3886,-0.1088,0.3729,3.5458,0.0000,3.0000
3.5538,130,3.1751,0.0000,3.0174,1.8013,0.1789,0.2220,0.4166,-0.1083,0.3749,3.5538,0.0000,3.0000
3.5620,131,3.1976,0.0000,3.0174,1.8084,0.1784,0.2191,0.4445,-0.1077,0.3768,3.5620,0.0000,3.0000
3.5701,132,3.1976,0.0000,3.0174,1.8084,0.1784,0.2191,0.4445,-0.1077,0.3768,3.5701,0.0000,3.0000
3.5785,133,3.2195,0.0000,3.0174,1.8131,0.1777,0.2152,0.4727,-0.1071,0.3785,3.5785,0.0000,3.0000
3.5871,134,3.2409,0.0000,3.0173,1.8166,0.1801,0.2129,0.5014,-0.1065,0.3799,3.5871,0.0000,3.0000
3.5958,135,3.2409,0.0000,3.0173,1.8166,0.1801,0.2129,0.5014,-0.1065,0.3799,3.5958,0.0000,3.0000
3.6046,136,3.2619,0.0000,3.0173,1.8213,0.1824,0.2120,0.5309,-0.1059,0.3813,3.6046,0.0000,3.0000
3.6138,137,3.2825,0.0000,3.0173,1.8261,0.1855,0.2121,0.5614,-0.1053,0.3823,3.6138,0.0000,3.0000
3.6231,138,3.2825,0.0000,3.0173,1.8261,0.1855,0.2121,0.5614,-0.1053,0.3823,3.6231,0.0000,3.0000
3.6327,139,3.3027,0.0000,3.0172,1.8306,0.1893,0.2150,0.5923,-0.1047,0.3817,3.6327,0.0000,3.0000
3.6426,140,3.3226,0.0000,3.0172,1.8341,0.1940,0.2217,0.6229,-0.1041,0.3795,3.6426,0.0000,3.0000
3.6526,141,3.3226,0.0000,3.0172,1.8341,0.1940,0.2217,0.6229,-0.1041,0.3795,3.6526,0.0000,3.0000
3.6628,142,3.3422,0.0000,3.0172,1.8379,0.1992,0.2292,0.6529,-0.1034,0.3777,3.6628,0.0000,3.0000
3.6731,143,3.3422,0.0000,3.0172,1.8379,0.1992,0.2292,0.6529,-0.1034,0.3777,3.6731,0.0000,3.0000
3.6838,144,3.3615,0.0000,3.0171,1.8424,0.2050,0.2363,0.6821,-0.1027,0.3766,3.6838,0.0000,3.0000
3.6947,145,3.3807,0.0000,3.0171,1.8495,0.2126,0.2429,0.7110,-0.1021,0.3761,3.6947,0.0000,3.0000
3.7056,146,3.3807,0.0000,3.0171,1.8495,0.2126,0.2429,0.7110,-0.1021,0.3761,3.7056,0.0000,3.0000
3.7169,147,3.3996,0.0000,3.0170,1.8589,0.2216,0.2463,0.7396,-0.1016,0.3759,3.7169,0.0000,3.0000
3.7285,148,3.4184,0.0000,3.0170,1.8680,0.2313,0.2458,0.7685,-0.1011,0.3758,3.7285,0.0000,3.0000
3.7401,149,3.4184,0.0000,3.0170,1.8680,0.2313,0.2458,0.7685,-0.1011,0.3758,3.7401,0.0000,3.0000
3.7521,150,3.4370,0.0000,3.0169,1.8754,0.2401,0.2408,0.7977,-0.1007,0.3759,3.7521,0.0000,3.0000
3.7644,151,3.4556,0.0000,3.0169,1.8817,0.2487,0.2338,0.8275,-0.1004,0.3763,3.7644,0.0000,3.0000
3.7768,152,3.4556,0.0000,3.0169,1.8817,0.2487,0.2338,0.8275,-0.1004,0.3763,3.7768,0.0000,3.0000
3.7895,153,3.4740,0.0000,3.0169,1.8869,0.2581,0.2315,0.8576,-0.1001,0.3767,3.7895,0.0000,3.0000
3.8025,154,3.4924,0.0000,3.0168,1.8915,0.2700,0.2332,0.8874,-0.0998,0.3774,3.8025,0.0000,3.0000
3.8157,155,3.4924,0.0000,3.0168,1.8915,0.2700,0.2332,0.8874,-0.0998,0.3774,3.8157,0.0000,3.0000
3.8292,156,3.5107,0.0000,3.0168,1.8968,0.2831,0.2337,0.9163,-0.1000,0.3791,3.8292,0.0000,3.0000
3.8429,157,3.5291,0.0000,3.0167,1.9027,0.2964,0.2314,0.9445,-0.1002,0.3806,3.8429,0.0000,3.0000
3.8567,158,3.5291,0.0000,3.0167,1.9027,0.2964,0.2314,0.9445,-0.1002,0.3806,3.8567,0.0000,3.0000
3.8708,159,3.5475,0.0000,3.0167,1.9086,0.3098,0.2255,0.9725,-0.1004,0.3818,3.8708,0.0000,3.0000
3.8852,160,3.5659,0.0000,3.0167,1.9134,0.3249,0.2147,1.0006,-0.1008,0.3828,3.8852,0.0000,3.0000
3.8997,161,3.5659,0.0000,3.0167,1.9134,0.3249,0.2147,1.0006,-0.1008,0.3828,3.8997,0.0000,3.0000
3.9144,162,3.5844,0.0000,3.0166,1.9168,0.3422,0.2018,1.0290,-0.1012,0.3833,3.9144,0.0000,3.0000
3.9295,163,3.6030,0.0000,3.0166,1.9198,0.3589,0.1883,1.0581,-0.1019,0.3835,3.9295,0.0000,3.0000
3.9446,164,3.6030,0.0000,3.0166,1.9198,0.3589,0.1883,1.0581,-0.1019,0.3835,3.9446,0.0000,3.0000
3.9601,165,3.6217,0.0000,3.0165,1.9225,0.3741,0.1732,1.0877,-0.1027,0.3836,3.9601,0.0000,3.0000
3.9755,166,3.6217,0.0000,3.0165,1.9225,0.3741,0.1732,1.0877,-0.1027,0.3836,3.9755,0.0000,3.0000
3.9914,167,3.6405,0.0000,3.0165,1.9246,0.3891,0.1572,1.1183,-0.1037,0.3837,3.9914,0.0000,3.0000
4.0077,168,3.6595,0.0000,3.0164,1.9272,0.4041,0.1432,1.1494,-0.1050,0.3825,4.0077,0.0000,3.0000
4.0239,169,3.6595,0.0000,3.0164,1.9272,0.4041,0.1432,1.1494,-0.1050,0.3825,4.0239,0.0000,3.0000
4.0405,170,3.6787,0.0000,3.0164,1.9364,0.4160,0.1393,1.1794,-0.1063,0.3807,4.0405,0.0000,3.0000
4.0574,171,3.6981,0.0000,3.0164,1.9454,0.4280,0.1315,1.2074,-0.1080,0.3805,4.0574,0.0000,3.0000
4.0743,172,3.6981,0.0000,3.0164,1.9454,0.4280,0.1315,1.2074,-0.1080,0.3805,4.0743,0.0000,3.0000
4.0914,173,3.7179,0.0000,3.0163,1.9543,0.4393,0.1212,1.2342,-0.1101,0.3810,4.0914,0.0000,3.0000
4.1086,174,3.7179,0.0000,3.0163,1.9543,0.4393,0.1212,1.2342,-0.1101,0.3810,4.1086,0.0000,3.0000
4.1259,175,3.7381,0.0000,3.0163,1.9623,0.4482,0.1118,1.2605,-0.1124,0.3814,4.1259,0.0000,3.0000
4.1432,176,3.7381,0.0000,3.0163,1.9623,0.4482,0.1118,1.2605,-0.1124,0.3814,4.1432,0.0000,3.0000
4.1607,177,3.7586,0.0000,3.0162,1.9690,0.4555,0.1025,1.2860,-0.1151,0.3815,4.1607,0.0000,3.0000
4.1783,178,3.7795,0.0000,3.0162,1.9746,0.4616,0.0930,1.3107,-0.1183,0.3815,4.1783,0.0000,3.0000
4.1960,179,3.7795,0.0000,3.0162,1.9746,0.4616,0.0930,1.3107,-0.1183,0.3815,4.1960,0.0000,3.0000
4.2136,180,3.8007,0.0000,3.0161,1.9797,0.4667,0.0837,1.3347,-0.1220,0.3813,4.2136,0.0000,3.0000
4.2314,181,3.8224,0.0000,3.0161,1.9843,0.4712,0.0754,1.3582,-0.1261,0.3806,4.2314,0.0000,3.0000
4.2492,182,3.8224,0.0000,3.0161,1.9843,0.4712,0.0754,1.3582,-0.1261,0.3806,4.2492,0.0000,3.0000
4.2669,183,3.8443,0.0000,3.0161,1.9874,0.4743,0.0729,1.3810,-0.1308,0.3791,4.2669,0.0000,3.0000
4.2847,184,3.8443,0.0000,3.0161,1.9874,0.4743,0.0729,1.3810,-0.1308,0.3791,4.2847,0.0000,3.0000
4.3025,185,3.8665,0.0000,3.0160,1.9895,0.4766,0.0734,1.4031,-0.1360,0.3776,4.3025,0.0000,3.0000
4.3202,186,3.8891,0.0000,3.0160,1.9916,0.4789,0.0737,1.4246,-0.1421,0.3774,4.3202,0.0000,3.0000
4.3379,187,3.8891,0.0000,3.0160,1.9916,0.4789,0.0737,1.4246,-0.1421,0.3774,4.3379,0.0000,3.0000
4.3555,188,3.9120,0.0000,3.0159,1.9935,0.4811,0.0738,1.4455,-0.1493,0.3778,4.3555,0.0000,3.0000
4.3730,189,3.9352,0.0000,3.0159,1.9951,0.4829,0.0739,1.4655,-0.1573,0.3786,4.3730,0.0000,3.0000
4.3905,190,3.9352,0.0000,3.0159,1.9951,0.4829,0.0739,1.4655,-0.1573,0.3786,4.3905,0.0000,3.0000
4.4079,191,3.9587,0.0000,3.0159,1.9964,0.4843,0.0739,1.4851,-0.1657,0.3795,4.4079,0.0000,3.0000
4.4253,192,3.9587,0.0000,3.0159,1.9964,0.4843,0.0739,1.4851,-0.1657,0.3795,4.4253,0.0000,3.0000
4.4425,193,3.9825,0.0000,3.0158,1.9971,0.4852,0.0738,1.5048,-0.1747,0.3805,4.4425,0.0000,3.0000
4.4597,194,3.9825,0.0000,3.0158,1.9971,0.4852,0.0738,1.5048,-0.1747,0.3805,4.4597,0.0000,3.0000
4.4767,195,4.0065,0.0000,3.0158,1.9974,0.4855,0.0738,1.5246,-0.1845,0.3813,4.4767,0.0000,3.0000
4.4936,196,4.0309,0.0000,3.0157,1.9970,0.4851,0.0738,1.5446,-0.1955,0.3818,4.4936,0.0000,3.0000
4.5104,197,4.0309,0.0000,3.0157,1.9970,0.4851,0.0738,1.5446,-0.1955,0.3818,4.5104,0.0000,3.0000
4.5271,198,4.0555,0.0000,3.0157,1.9963,0.4847,0.0740,1.5646,-0.2079,0.3824,4.5271,0.0000,3.0000
4.5436,199,4.0804,0.0000,3.0156,1.9955,0.4843,0.0741,1.5849,-0.2217,0.3829,4.5436,0.0000,3.0000
4.5601,200,4.0804,0.0000,3.0156,1.9955,0.4843,0.0741,1.5849,-0.2217,0.3829,4.5601,0.0000,3.0000
4.5764,201,4.1055,0.0000,3.0156,1.9948,0.4838,0.0744,1.6048,-0.2363,0.3830,4.5764,0.0000,3.0000
